ID	Day	Empty	Multiple	Dead.Stain..intensity.	Total.Reads	Uniquely Aligned
d1_Col_10_Row_31	1	FALSE	FALSE	66.382	475689	223726
d1_Col_10_Row_32	1	FALSE	FALSE	66.303	501662	256603
d1_Col_10_Row_33	1	FALSE	FALSE	66.189	481087	222972
d1_Col_10_Row_34	1	FALSE	FALSE	66.256	409815	200369
d1_Col_10_Row_35	1	FALSE	FALSE	66.428	513348	262937
d1_Col_10_Row_36	1	FALSE	FALSE	66.489	373369	178565
d1_Col_10_Row_37	1	FALSE	FALSE	66.092	379525	176965
d1_Col_10_Row_38	1	FALSE	FALSE	66.2	435301	217336
d1_Col_10_Row_39	1	FALSE	FALSE	66.187	404703	186922
d1_Col_10_Row_40	1	FALSE	FALSE	66.338	301906	153571
d2_Col_01_Row_1	2	FALSE	FALSE	66.047	469343	231988
d2_Col_01_Row_2	2	FALSE	FALSE	66.54	416793	215821
d2_Col_01_Row_3	2	FALSE	TRUE	66.345	717889	363306
d2_Col_01_Row_4	2	FALSE	FALSE	106.751	305547	143494
d2_Col_01_Row_5	2	FALSE	FALSE	66.528	312915	178891
d2_Col_01_Row_6	2	FALSE	FALSE	66.637	594812	306041
d2_Col_01_Row_7	2	FALSE	FALSE	66.253	367800	186746
d2_Col_01_Row_8	2	FALSE	FALSE	66.577	497436	243242
d2_Col_01_Row_9	2	FALSE	FALSE	66.403	452471	228873
d2_Col_01_Row_10	2	FALSE	FALSE	66.168	400516	210263
d2_Col_01_Row_11	2	FALSE	FALSE	66.264	463106	231436
d2_Col_01_Row_12	2	FALSE	FALSE	66.364	465522	225655
d2_Col_01_Row_13	2	FALSE	FALSE	66.423	426011	214951
d2_Col_01_Row_14	2	FALSE	FALSE	66.051	431553	217346
d2_Col_01_Row_15	2	FALSE	FALSE	66.432	330878	162349
d2_Col_01_Row_16	2	FALSE	FALSE	66.033	286695	154681
d2_Col_01_Row_17	2	FALSE	FALSE	66.117	116934	58703
d2_Col_01_Row_18	2	FALSE	FALSE	66.212	260159	125401
d2_Col_01_Row_19	2	FALSE	FALSE	66.021	348449	179816
d2_Col_01_Row_20	2	FALSE	FALSE	66.256	351094	170945
d2_Col_01_Row_21	2	FALSE	FALSE	65.87	507891	266472
d2_Col_01_Row_22	2	FALSE	FALSE	66.21	532486	260703
d2_Col_01_Row_23	2	FALSE	FALSE	66.497	494469	243820
d2_Col_01_Row_24	2	FALSE	FALSE	65.821	356176	176072
d2_Col_01_Row_25	2	FALSE	FALSE	66.457	374616	177008
d2_Col_01_Row_26	2	FALSE	FALSE	66.055	442995	209713
d2_Col_01_Row_27	2	FALSE	FALSE	65.974	412028	197672
d2_Col_01_Row_28	2	FALSE	FALSE	66.402	123911	53151
d2_Col_01_Row_29	2	FALSE	FALSE	65.982	449482	231020
d2_Col_01_Row_30	2	FALSE	FALSE	66.261	576565	282658
d2_Col_01_Row_31	2	FALSE	FALSE	66.886	522422	261171
d2_Col_01_Row_32	2	FALSE	FALSE	66.149	385118	197320
d2_Col_01_Row_33	2	FALSE	FALSE	66.558	415342	212646
d2_Col_01_Row_34	2	FALSE	FALSE	66.146	200631	94696
d2_Col_01_Row_35	2	FALSE	FALSE	66.188	81669	39448
d2_Col_01_Row_36	2	FALSE	FALSE	65.977	404054	197830
d2_Col_01_Row_37	2	FALSE	FALSE	65.811	496811	251373
d2_Col_01_Row_38	2	FALSE	FALSE	66.407	393928	203436
d2_Col_01_Row_39	2	FALSE	FALSE	65.924	503621	255842
d2_Col_01_Row_40	2	FALSE	FALSE	66.443	376867	187073
d2_Col_02_Row_1	2	FALSE	FALSE	66.289	416462	206223
d2_Col_02_Row_2	2	FALSE	FALSE	66.916	382117	186576
d2_Col_02_Row_3	2	FALSE	FALSE	66.47	242450	117060
d2_Col_02_Row_4	2	FALSE	FALSE	66.795	324761	146676
d2_Col_02_Row_5	2	FALSE	FALSE	154.971	312793	151302
d2_Col_02_Row_6	2	FALSE	FALSE	67.605	338800	182301
d2_Col_02_Row_7	2	FALSE	FALSE	66.063	388197	195375
d2_Col_02_Row_8	2	FALSE	FALSE	66.308	525800	273100
d2_Col_02_Row_9	2	FALSE	FALSE	76.173	432045	213634
d2_Col_02_Row_10	2	FALSE	FALSE	66.436	406270	207455
d2_Col_02_Row_11	2	FALSE	FALSE	65.98	358237	174550
d2_Col_02_Row_12	2	FALSE	FALSE	66.098	352447	183054
d2_Col_02_Row_13	2	FALSE	FALSE	66.273	447208	219265
d2_Col_02_Row_14	2	FALSE	FALSE	66.144	393020	202568
d2_Col_02_Row_15	2	FALSE	FALSE	66.64	386930	192022
d2_Col_02_Row_16	2	FALSE	TRUE	66.881	134140	80267
d2_Col_02_Row_17	2	FALSE	FALSE	65.834	61219	30444
d2_Col_02_Row_18	2	FALSE	FALSE	66.121	280583	146086
d2_Col_02_Row_19	2	FALSE	FALSE	66.416	213596	106107
d2_Col_02_Row_20	2	FALSE	FALSE	66.069	416700	202151
d2_Col_02_Row_21	2	FALSE	FALSE	66.144	257488	129528
d2_Col_02_Row_22	2	FALSE	FALSE	66.267	360410	182698
d2_Col_02_Row_23	2	FALSE	FALSE	66.381	394974	199915
d2_Col_02_Row_24	2	FALSE	FALSE	66.097	369724	188926
d2_Col_02_Row_25	2	FALSE	FALSE	65.916	333684	170263
d2_Col_02_Row_26	2	FALSE	FALSE	66.051	408331	203331
d2_Col_02_Row_27	2	FALSE	FALSE	66.202	508373	259787
d2_Col_02_Row_28	2	FALSE	FALSE	66.268	379206	191443
d2_Col_02_Row_29	2	FALSE	FALSE	66.033	366046	173408
d2_Col_02_Row_30	2	FALSE	FALSE	66.787	488581	261948
d2_Col_02_Row_31	2	FALSE	FALSE	66.061	439381	216113
d2_Col_02_Row_32	2	FALSE	FALSE	68.098	353384	171728
d2_Col_02_Row_33	2	FALSE	FALSE	66.028	416868	207837
d2_Col_02_Row_34	2	FALSE	FALSE	66.003	305775	147050
d2_Col_02_Row_35	2	FALSE	FALSE	66.031	207215	102060
d2_Col_02_Row_36	2	FALSE	FALSE	66.149	350012	177046
d2_Col_02_Row_37	2	FALSE	FALSE	66.83	481659	236977
d2_Col_02_Row_38	2	FALSE	FALSE	79.244	32140	12186
d2_Col_02_Row_39	2	FALSE	FALSE	66.195	456759	235008
d2_Col_02_Row_40	2	FALSE	FALSE	65.996	426709	212138
d2_Col_03_Row_1	2	FALSE	FALSE	66.015	150958	67490
d2_Col_03_Row_2	2	FALSE	FALSE	66.302	427202	220850
d2_Col_03_Row_3	2	FALSE	FALSE	66.44	493540	240152
d2_Col_03_Row_4	2	FALSE	FALSE	66.202	544279	275332
d2_Col_03_Row_5	2	FALSE	FALSE	66.227	458342	229213
d2_Col_03_Row_6	2	FALSE	FALSE	66.047	551710	287835
d2_Col_03_Row_7	2	FALSE	FALSE	66.052	477439	250986
d2_Col_03_Row_8	2	FALSE	FALSE	66.223	521491	265087
d2_Col_03_Row_9	2	FALSE	FALSE	65.628	488914	251728
d2_Col_03_Row_10	2	FALSE	FALSE	65.799	452181	234733
d2_Col_03_Row_11	2	FALSE	FALSE	66.061	501165	248097
d2_Col_03_Row_12	2	FALSE	FALSE	65.917	573913	300499
d2_Col_03_Row_13	2	FALSE	FALSE	65.965	568073	285580
d2_Col_03_Row_14	2	FALSE	FALSE	65.921	454638	235765
d2_Col_03_Row_15	2	FALSE	FALSE	248.476	33410	15053
d2_Col_03_Row_16	2	FALSE	FALSE	66.005	345058	169134
d2_Col_03_Row_17	2	FALSE	FALSE	66.189	101752	52243
d2_Col_03_Row_18	2	FALSE	FALSE	65.789	224736	117266
d2_Col_03_Row_19	2	FALSE	FALSE	66.068	257213	123400
d2_Col_03_Row_20	2	FALSE	FALSE	66.326	228942	118730
d2_Col_03_Row_21	2	FALSE	FALSE	66.179	405485	209006
d2_Col_03_Row_22	2	FALSE	FALSE	66.016	531309	278570
d2_Col_03_Row_23	2	FALSE	FALSE	65.596	492607	256920
d2_Col_03_Row_24	2	FALSE	FALSE	66.057	461291	235499
d2_Col_03_Row_25	2	FALSE	FALSE	236.292	19801	6895
d2_Col_03_Row_26	2	FALSE	FALSE	65.823	423099	210126
d2_Col_03_Row_27	2	FALSE	FALSE	66.16	487576	260373
d2_Col_03_Row_28	2	FALSE	FALSE	65.994	447336	221777
d2_Col_03_Row_29	2	FALSE	FALSE	67.325	369561	186268
d2_Col_03_Row_30	2	FALSE	FALSE	66.504	453484	233327
d2_Col_03_Row_31	2	FALSE	FALSE	65.65	442245	226037
d2_Col_03_Row_32	2	FALSE	FALSE	65.725	441707	222975
d2_Col_03_Row_33	2	FALSE	FALSE	65.901	509971	269071
d2_Col_03_Row_34	2	FALSE	FALSE	65.573	538083	278525
d2_Col_03_Row_35	2	FALSE	FALSE	66.056	219493	112247
d2_Col_03_Row_36	2	FALSE	FALSE	66.056	344710	168688
d2_Col_03_Row_37	2	FALSE	FALSE	65.914	133927	61665
d2_Col_03_Row_38	2	FALSE	FALSE	65.67	548054	281976
d2_Col_03_Row_39	2	FALSE	FALSE	66.053	491378	252035
d2_Col_03_Row_40	2	FALSE	FALSE	66.068	430651	217178
d2_Col_04_Row_1	2	FALSE	FALSE	90.52	457365	235519
d2_Col_04_Row_2	2	FALSE	FALSE	66.397	410544	207491
d2_Col_04_Row_3	2	TRUE	FALSE	65.729	45038	21419
d2_Col_04_Row_4	2	FALSE	FALSE	66.348	431272	213682
d2_Col_04_Row_5	2	FALSE	FALSE	65.937	509744	267680
d2_Col_04_Row_6	2	FALSE	FALSE	66.227	453563	240985
d2_Col_04_Row_7	2	FALSE	FALSE	66.006	194522	86819
d2_Col_04_Row_8	2	FALSE	FALSE	66.302	161110	81641
d2_Col_04_Row_9	2	FALSE	FALSE	65.967	509330	250036
d2_Col_04_Row_10	2	TRUE	FALSE	65.985	47935	22136
d2_Col_04_Row_11	2	FALSE	FALSE	257.231	16610	8058
d2_Col_04_Row_12	2	FALSE	FALSE	65.928	384580	197735
d2_Col_04_Row_13	2	FALSE	FALSE	65.914	435801	225264
d2_Col_04_Row_14	2	FALSE	FALSE	66.377	213497	106222
d2_Col_04_Row_15	2	FALSE	FALSE	65.5	410321	214430
d2_Col_04_Row_16	2	FALSE	FALSE	80.999	44367	18679
d2_Col_04_Row_17	2	FALSE	FALSE	65.923	546199	285413
d2_Col_04_Row_18	2	FALSE	FALSE	66.237	567799	280864
d2_Col_04_Row_19	2	FALSE	FALSE	65.944	500403	252798
d2_Col_04_Row_20	2	FALSE	FALSE	66.009	367776	187065
d2_Col_04_Row_21	2	FALSE	FALSE	65.882	488219	234373
d2_Col_04_Row_22	2	FALSE	FALSE	65.79	535938	275707
d2_Col_04_Row_23	2	FALSE	FALSE	65.776	507292	267342
d2_Col_04_Row_24	2	FALSE	FALSE	65.642	380785	195848
d2_Col_04_Row_25	2	FALSE	FALSE	65.736	443860	226344
d2_Col_04_Row_26	2	FALSE	FALSE	65.928	565434	288412
d2_Col_04_Row_27	2	FALSE	FALSE	65.843	454438	238162
d2_Col_04_Row_28	2	FALSE	FALSE	65.827	484115	258773
d2_Col_04_Row_29	2	FALSE	FALSE	66.077	422567	213000
d2_Col_04_Row_30	2	FALSE	FALSE	65.791	442412	220547
d2_Col_04_Row_31	2	FALSE	FALSE	65.773	544218	283317
d2_Col_04_Row_32	2	FALSE	FALSE	81.488	349651	175536
d2_Col_04_Row_33	2	FALSE	FALSE	65.749	508912	264801
d2_Col_04_Row_34	2	FALSE	FALSE	65.82	489761	253347
d2_Col_04_Row_35	2	FALSE	FALSE	65.937	307824	157601
d2_Col_04_Row_36	2	FALSE	FALSE	65.736	450771	248551
d2_Col_04_Row_37	2	FALSE	FALSE	67.483	288519	191156
d2_Col_04_Row_38	2	FALSE	FALSE	65.877	492439	251537
d2_Col_04_Row_39	2	FALSE	FALSE	65.96	469039	232773
d2_Col_04_Row_40	2	FALSE	FALSE	66.086	448971	220906
d2_Col_05_Row_1	2	FALSE	FALSE	66.353	387838	177493
d2_Col_05_Row_2	2	FALSE	FALSE	66.034	493610	252025
d2_Col_05_Row_3	2	FALSE	FALSE	66.289	611628	300669
d2_Col_05_Row_4	2	FALSE	FALSE	66.043	564833	284117
d2_Col_05_Row_5	2	FALSE	FALSE	65.874	246307	128474
d2_Col_05_Row_6	2	FALSE	FALSE	66.265	556486	276291
d2_Col_05_Row_7	2	FALSE	FALSE	65.967	533934	273962
d2_Col_05_Row_8	2	FALSE	FALSE	66.27	502720	237777
d2_Col_05_Row_9	2	FALSE	FALSE	65.895	525099	265291
d2_Col_05_Row_10	2	FALSE	FALSE	66.053	448773	214417
d2_Col_05_Row_11	2	FALSE	FALSE	65.891	471057	233781
d2_Col_05_Row_12	2	FALSE	FALSE	67.511	367103	173302
d2_Col_05_Row_13	2	FALSE	FALSE	82.844	82538	29649
d2_Col_05_Row_14	2	FALSE	FALSE	104.094	337684	156392
d2_Col_05_Row_15	2	FALSE	FALSE	66.022	314486	155090
d2_Col_05_Row_16	2	FALSE	FALSE	67.096	478039	239742
d2_Col_05_Row_17	2	FALSE	FALSE	66.248	254822	144690
d2_Col_05_Row_18	2	FALSE	FALSE	65.937	236767	119403
d2_Col_05_Row_19	2	FALSE	FALSE	65.674	363556	185482
d2_Col_05_Row_20	2	FALSE	FALSE	65.646	537064	269953
d2_Col_05_Row_21	2	FALSE	FALSE	65.654	570930	305624
d2_Col_05_Row_22	2	FALSE	FALSE	65.971	538954	266070
d2_Col_05_Row_23	2	FALSE	FALSE	67.47	314453	175820
d2_Col_05_Row_24	2	FALSE	FALSE	65.532	457243	226342
d2_Col_05_Row_25	2	FALSE	FALSE	66.168	478557	231474
d2_Col_05_Row_26	2	FALSE	FALSE	66.114	361789	176556
d2_Col_05_Row_27	2	FALSE	FALSE	65.802	485527	240715
d2_Col_05_Row_28	2	FALSE	FALSE	143.503	387983	189441
d2_Col_05_Row_29	2	FALSE	FALSE	66.159	319440	157335
d2_Col_05_Row_30	2	FALSE	FALSE	65.711	471356	238802
d2_Col_05_Row_31	2	FALSE	FALSE	66.141	534402	253005
d2_Col_05_Row_32	2	FALSE	FALSE	66.58	486171	247705
d2_Col_05_Row_33	2	FALSE	FALSE	65.732	562721	283909
d2_Col_05_Row_34	2	FALSE	FALSE	65.692	546813	280353
d2_Col_05_Row_35	2	FALSE	FALSE	65.511	342470	162820
d2_Col_05_Row_36	2	FALSE	FALSE	65.623	514521	268100
d2_Col_05_Row_37	2	FALSE	FALSE	65.932	535597	258813
d2_Col_05_Row_38	2	FALSE	FALSE	65.423	539636	276695
d2_Col_05_Row_39	2	FALSE	FALSE	65.892	525274	267987
d2_Col_05_Row_40	2	FALSE	FALSE	66.29	527436	261829
d2_Col_06_Row_1	2	FALSE	FALSE	70.923	432447	203500
d2_Col_06_Row_2	2	FALSE	FALSE	66.29	575887	312259
d2_Col_06_Row_3	2	FALSE	FALSE	66.183	431030	206392
d2_Col_06_Row_4	2	FALSE	FALSE	66.013	514618	263702
d2_Col_06_Row_5	2	FALSE	FALSE	66.483	307966	147582
d2_Col_06_Row_6	2	FALSE	FALSE	66.484	497060	247662
d2_Col_06_Row_7	2	FALSE	FALSE	66.351	308234	174391
d2_Col_06_Row_8	2	FALSE	FALSE	66.336	510213	269062
d2_Col_06_Row_9	2	FALSE	FALSE	66.118	440172	222391
d2_Col_06_Row_10	2	FALSE	FALSE	66.31	395996	198584
d2_Col_06_Row_11	2	FALSE	FALSE	66.125	508087	266708
d2_Col_06_Row_12	2	FALSE	FALSE	66.173	443717	224595
d2_Col_06_Row_13	2	FALSE	FALSE	71.608	46325	25126
d2_Col_06_Row_14	2	FALSE	FALSE	66.961	137508	66571
d2_Col_06_Row_15	2	FALSE	FALSE	65.692	408285	206278
d2_Col_06_Row_16	2	FALSE	FALSE	66.22	281726	139663
d2_Col_06_Row_17	2	FALSE	FALSE	66.118	345705	168871
d2_Col_06_Row_18	2	FALSE	FALSE	70.24	316426	151743
d2_Col_06_Row_19	2	FALSE	FALSE	66.09	372225	196680
d2_Col_06_Row_20	2	FALSE	FALSE	66.018	432619	212209
d2_Col_06_Row_21	2	FALSE	FALSE	65.918	262275	142903
d2_Col_06_Row_22	2	FALSE	FALSE	65.929	507187	258283
d2_Col_06_Row_23	2	FALSE	FALSE	65.647	491309	240040
d2_Col_06_Row_24	2	FALSE	FALSE	66.465	421427	218838
d2_Col_06_Row_25	2	FALSE	FALSE	65.736	503468	264004
d2_Col_06_Row_26	2	FALSE	FALSE	66.18	401779	212162
d2_Col_06_Row_27	2	FALSE	FALSE	66.12	434376	225662
d2_Col_06_Row_28	2	FALSE	FALSE	65.87	437895	218711
d2_Col_06_Row_29	2	FALSE	FALSE	65.933	570426	295591
d2_Col_06_Row_30	2	FALSE	FALSE	66.096	458095	241612
d2_Col_06_Row_31	2	FALSE	FALSE	66.045	457563	220939
d2_Col_06_Row_32	2	FALSE	FALSE	65.684	489235	236636
d2_Col_06_Row_33	2	FALSE	FALSE	66.047	447804	221069
d2_Col_06_Row_34	2	FALSE	FALSE	65.727	456058	236806
d2_Col_06_Row_35	2	FALSE	FALSE	65.368	346539	172171
d2_Col_06_Row_36	2	FALSE	FALSE	65.714	518156	259875
d2_Col_06_Row_37	2	FALSE	FALSE	65.839	479577	240566
d2_Col_06_Row_38	2	FALSE	FALSE	66.164	517102	255843
d2_Col_06_Row_39	2	FALSE	FALSE	65.618	522268	257178
d2_Col_06_Row_40	2	FALSE	FALSE	66.283	403577	198405
d2_Col_07_Row_1	2	FALSE	FALSE	66.356	411433	199792
d2_Col_07_Row_2	2	FALSE	FALSE	66.398	474024	247154
d2_Col_07_Row_3	2	FALSE	FALSE	66.313	521088	261348
d2_Col_07_Row_4	2	FALSE	FALSE	66.198	446694	221698
d2_Col_07_Row_5	2	FALSE	FALSE	66.289	463683	231514
d2_Col_07_Row_6	2	FALSE	FALSE	66.475	429929	209676
d2_Col_07_Row_7	2	FALSE	FALSE	66.224	492656	243826
d2_Col_07_Row_8	2	FALSE	FALSE	66.19	440214	220835
d2_Col_07_Row_9	2	FALSE	FALSE	66.176	431897	221322
d2_Col_07_Row_10	2	FALSE	FALSE	66.097	452522	221526
d2_Col_07_Row_11	2	FALSE	FALSE	66.901	214191	114921
d2_Col_07_Row_12	2	FALSE	FALSE	66.286	416747	204405
d2_Col_07_Row_13	2	FALSE	FALSE	65.916	204484	94511
d2_Col_07_Row_14	2	FALSE	FALSE	66.241	438886	211515
d2_Col_07_Row_15	2	FALSE	FALSE	65.839	393606	196378
d2_Col_07_Row_16	2	FALSE	FALSE	66.306	359007	172559
d2_Col_07_Row_17	2	FALSE	FALSE	66.148	522490	264978
d2_Col_07_Row_18	2	FALSE	FALSE	65.98	209024	106865
d2_Col_07_Row_19	2	FALSE	FALSE	66.238	260583	127518
d2_Col_07_Row_20	2	FALSE	FALSE	66.135	386644	188676
d2_Col_07_Row_21	2	FALSE	FALSE	66.251	395044	191783
d2_Col_07_Row_22	2	FALSE	FALSE	65.63	394582	193848
d2_Col_07_Row_23	2	FALSE	FALSE	65.969	370832	174944
d2_Col_07_Row_24	2	FALSE	FALSE	66.393	418959	206037
d2_Col_07_Row_25	2	FALSE	FALSE	66.08	336900	171137
d2_Col_07_Row_26	2	FALSE	FALSE	65.779	478458	231851
d2_Col_07_Row_27	2	FALSE	FALSE	65.645	360635	189543
d2_Col_07_Row_28	2	FALSE	FALSE	76.649	31163	10931
d2_Col_07_Row_29	2	FALSE	FALSE	66.055	597417	310366
d2_Col_07_Row_30	2	FALSE	FALSE	496.257	27060	12840
d2_Col_07_Row_31	2	FALSE	FALSE	219.43	143915	58543
d2_Col_07_Row_32	2	FALSE	FALSE	66.061	250796	113516
d2_Col_07_Row_33	2	FALSE	FALSE	65.976	434885	223810
d2_Col_07_Row_34	2	FALSE	FALSE	66.19	440896	220184
d2_Col_07_Row_35	2	FALSE	FALSE	66.138	288742	142140
d2_Col_07_Row_36	2	FALSE	FALSE	66.343	361875	167632
d2_Col_07_Row_37	2	FALSE	FALSE	65.654	459830	233517
d2_Col_07_Row_38	2	FALSE	FALSE	65.939	416343	197371
d2_Col_07_Row_39	2	FALSE	FALSE	66.125	380937	182143
d2_Col_07_Row_40	2	FALSE	FALSE	65.89	397562	197605
d2_Col_08_Row_1	2	FALSE	FALSE	66.314	379817	186091
d2_Col_08_Row_2	2	FALSE	FALSE	66.251	304377	150635
d2_Col_08_Row_3	2	FALSE	FALSE	66.376	506188	255016
d2_Col_08_Row_4	2	FALSE	FALSE	66.258	434897	217230
d2_Col_08_Row_5	2	FALSE	FALSE	66.17	392141	195341
d2_Col_08_Row_6	2	FALSE	FALSE	66.07	410545	199628
d2_Col_08_Row_7	2	FALSE	FALSE	66.557	421194	208122
d2_Col_08_Row_8	2	FALSE	FALSE	66.713	453998	237653
d2_Col_08_Row_9	2	FALSE	FALSE	66.206	428551	208737
d2_Col_08_Row_10	2	FALSE	FALSE	66.13	369964	184988
d2_Col_08_Row_11	2	FALSE	FALSE	66.261	466491	245168
d2_Col_08_Row_12	2	FALSE	FALSE	66.191	299297	152623
d2_Col_08_Row_13	2	FALSE	FALSE	95.546	75400	30424
d2_Col_08_Row_14	2	FALSE	FALSE	66.28	422668	215390
d2_Col_08_Row_15	2	FALSE	FALSE	65.936	398661	203656
d2_Col_08_Row_16	2	FALSE	FALSE	66.119	381486	193553
d2_Col_08_Row_17	2	FALSE	FALSE	66.254	55991	22533
d2_Col_08_Row_18	2	FALSE	FALSE	66.138	368314	185734
d2_Col_08_Row_19	2	FALSE	FALSE	65.979	276746	139402
d2_Col_08_Row_20	2	FALSE	FALSE	66.073	349536	167656
d2_Col_08_Row_21	2	FALSE	FALSE	65.932	308336	160795
d2_Col_08_Row_22	2	FALSE	FALSE	66.005	501824	252934
d2_Col_08_Row_23	2	FALSE	FALSE	66.543	220224	127774
d2_Col_08_Row_24	2	FALSE	FALSE	66.335	256933	120534
d2_Col_08_Row_25	2	FALSE	FALSE	66.09	353550	167923
d2_Col_08_Row_26	2	FALSE	FALSE	66.136	426473	220851
d2_Col_08_Row_27	2	FALSE	FALSE	66.116	443079	221001
d2_Col_08_Row_28	2	FALSE	FALSE	66.633	354213	171698
d2_Col_08_Row_29	2	FALSE	FALSE	66.192	429373	198072
d2_Col_08_Row_30	2	FALSE	FALSE	66.256	136593	65020
d2_Col_08_Row_31	2	FALSE	FALSE	66.066	391006	207660
d2_Col_08_Row_32	2	FALSE	FALSE	65.484	360841	182353
d2_Col_08_Row_33	2	FALSE	FALSE	66.1	489287	241540
d2_Col_08_Row_34	2	FALSE	FALSE	65.945	347921	167547
d2_Col_08_Row_35	2	FALSE	FALSE	65.768	196919	92639
d2_Col_08_Row_36	2	FALSE	TRUE	66.224	540905	267892
d2_Col_08_Row_37	2	FALSE	FALSE	66.898	414770	202453
d2_Col_08_Row_38	2	FALSE	FALSE	158.152	200515	91495
d2_Col_08_Row_39	2	FALSE	FALSE	66.936	495931	242259
d2_Col_08_Row_40	2	FALSE	FALSE	65.661	284133	137058
d2_Col_09_Row_1	2	FALSE	FALSE	66.307	358733	177844
d2_Col_09_Row_2	2	FALSE	FALSE	66.254	344175	174182
d2_Col_09_Row_3	2	TRUE	FALSE	119.226	10604	4871
d2_Col_09_Row_4	2	FALSE	FALSE	66.309	486719	246579
d2_Col_09_Row_5	2	TRUE	FALSE	65.149	21417	9565
d2_Col_09_Row_6	2	FALSE	FALSE	66.419	393586	187988
d2_Col_09_Row_7	2	FALSE	FALSE	66.423	493401	249951
d2_Col_09_Row_8	2	FALSE	FALSE	66.295	209606	120549
d2_Col_09_Row_9	2	FALSE	FALSE	66.342	373865	190664
d2_Col_09_Row_10	2	FALSE	FALSE	66.134	285584	136431
d2_Col_09_Row_11	2	FALSE	FALSE	66.148	280367	142294
d2_Col_09_Row_12	2	FALSE	FALSE	67.81	277608	126134
d2_Col_09_Row_13	2	FALSE	FALSE	66.32	433760	220898
d2_Col_09_Row_14	2	FALSE	FALSE	66.547	319858	153788
d2_Col_09_Row_15	2	FALSE	FALSE	66.426	353678	181844
d2_Col_09_Row_16	2	FALSE	FALSE	66.168	165051	78180
d2_Col_09_Row_17	2	FALSE	FALSE	66.321	328756	163964
d2_Col_09_Row_18	2	FALSE	FALSE	66.286	415269	208342
d2_Col_09_Row_19	2	FALSE	FALSE	66.133	331272	171601
d2_Col_09_Row_20	2	FALSE	FALSE	66.279	284845	136994
d2_Col_09_Row_21	2	FALSE	FALSE	65.922	360276	167266
d2_Col_09_Row_22	2	FALSE	FALSE	66.281	327707	160967
d2_Col_09_Row_23	2	FALSE	FALSE	66.516	408790	208368
d2_Col_09_Row_24	2	FALSE	FALSE	66.66	372072	176531
d2_Col_09_Row_25	2	FALSE	FALSE	66.08	343218	170548
d2_Col_09_Row_26	2	FALSE	FALSE	66.125	399784	203103
d2_Col_09_Row_27	2	FALSE	FALSE	387.186	30585	13598
d2_Col_09_Row_28	2	FALSE	FALSE	66.171	441477	216887
d2_Col_09_Row_29	2	FALSE	FALSE	396.372	36061	16455
d2_Col_09_Row_30	2	FALSE	FALSE	66.442	356649	165739
d2_Col_09_Row_31	2	FALSE	FALSE	66.033	317244	151398
d2_Col_09_Row_32	2	FALSE	FALSE	65.863	430425	216704
d2_Col_09_Row_33	2	FALSE	FALSE	66.379	394462	193118
d2_Col_09_Row_34	2	FALSE	FALSE	66.233	336094	173589
d2_Col_09_Row_35	2	FALSE	FALSE	66.495	280428	145162
d2_Col_09_Row_36	2	FALSE	FALSE	66.043	414872	208761
d2_Col_09_Row_37	2	FALSE	FALSE	65.914	416331	206367
d2_Col_09_Row_38	2	FALSE	FALSE	65.942	365539	181817
d2_Col_09_Row_39	2	FALSE	FALSE	66.59	407540	206554
d2_Col_09_Row_40	2	FALSE	FALSE	65.633	325373	158133
d2_Col_10_Row_1	2	FALSE	FALSE	66.396	379782	196881
d2_Col_10_Row_2	2	FALSE	FALSE	66.287	363322	179698
d2_Col_10_Row_3	2	FALSE	FALSE	66.395	420807	208708
d2_Col_10_Row_4	2	FALSE	FALSE	66.587	409063	188756
d2_Col_10_Row_5	2	FALSE	FALSE	66.399	350906	181171
d2_Col_10_Row_6	2	FALSE	FALSE	66.435	462023	241346
d2_Col_10_Row_7	2	FALSE	FALSE	66.578	253837	119726
d2_Col_10_Row_8	2	FALSE	FALSE	66.065	373174	184640
d2_Col_10_Row_9	2	FALSE	FALSE	66.335	289423	141846
d2_Col_10_Row_10	2	FALSE	FALSE	66.163	261484	128067
d2_Col_10_Row_11	2	FALSE	FALSE	66.176	336196	168847
d2_Col_10_Row_12	2	FALSE	FALSE	66.296	576623	283544
d2_Col_10_Row_13	2	FALSE	FALSE	66.437	368079	176707
d2_Col_10_Row_14	2	FALSE	FALSE	66.113	434787	206232
d2_Col_10_Row_15	2	FALSE	FALSE	66.301	156499	77903
d2_Col_10_Row_16	2	FALSE	FALSE	65.805	263021	133039
d2_Col_10_Row_17	2	FALSE	FALSE	66.141	396818	197019
d2_Col_10_Row_18	2	FALSE	FALSE	66.476	425843	220072
d2_Col_10_Row_19	2	FALSE	FALSE	66.008	255312	125726
d2_Col_10_Row_20	2	FALSE	FALSE	66.209	346724	167679
d2_Col_10_Row_21	2	FALSE	FALSE	76.631	168519	77127
d2_Col_10_Row_22	2	FALSE	FALSE	65.959	526179	255889
d2_Col_10_Row_23	2	FALSE	FALSE	66.299	382075	182959
d2_Col_10_Row_24	2	FALSE	FALSE	66.055	357170	166021
d2_Col_10_Row_25	2	FALSE	FALSE	66.009	469048	243899
d2_Col_10_Row_26	2	FALSE	FALSE	66.007	295281	135000
d2_Col_10_Row_27	2	FALSE	FALSE	66.598	382245	182277
d2_Col_10_Row_28	2	FALSE	FALSE	66.159	446467	221431
